phrase,label,category,phrase_len_tokens,phrase_start_pos,layer0_k1_prob,layer0_k1_top1,layer0_k1_top5,layer0_k1_top10,layer0_k1_surprisal,layer0_k2_prob,layer0_k2_top1,layer0_k2_top5,layer0_k2_top10,layer0_k2_surprisal,layer0_k3_prob,layer0_k3_top1,layer0_k3_top5,layer0_k3_top10,layer0_k3_surprisal,layer6_k1_prob,layer6_k1_top1,layer6_k1_top5,layer6_k1_top10,layer6_k1_surprisal,layer6_k2_prob,layer6_k2_top1,layer6_k2_top5,layer6_k2_top10,layer6_k2_surprisal,layer6_k3_prob,layer6_k3_top1,layer6_k3_top5,layer6_k3_top10,layer6_k3_surprisal,layer12_k1_prob,layer12_k1_top1,layer12_k1_top5,layer12_k1_top10,layer12_k1_surprisal,layer12_k2_prob,layer12_k2_top1,layer12_k2_top5,layer12_k2_top10,layer12_k2_surprisal,layer12_k3_prob,layer12_k3_top1,layer12_k3_top5,layer12_k3_top10,layer12_k3_surprisal,layer18_k1_prob,layer18_k1_top1,layer18_k1_top5,layer18_k1_top10,layer18_k1_surprisal,layer18_k2_prob,layer18_k2_top1,layer18_k2_top5,layer18_k2_top10,layer18_k2_surprisal,layer18_k3_prob,layer18_k3_top1,layer18_k3_top5,layer18_k3_top10,layer18_k3_surprisal,layer24_k1_prob,layer24_k1_top1,layer24_k1_top5,layer24_k1_top10,layer24_k1_surprisal,layer24_k2_prob,layer24_k2_top1,layer24_k2_top5,layer24_k2_top10,layer24_k2_surprisal,layer24_k3_prob,layer24_k3_top1,layer24_k3_top5,layer24_k3_top10,layer24_k3_surprisal,layer30_k1_prob,layer30_k1_top1,layer30_k1_top5,layer30_k1_top10,layer30_k1_surprisal,layer30_k2_prob,layer30_k2_top1,layer30_k2_top5,layer30_k2_top10,layer30_k2_surprisal,layer30_k3_prob,layer30_k3_top1,layer30_k3_top5,layer30_k3_top10,layer30_k3_surprisal,layer36_k1_prob,layer36_k1_top1,layer36_k1_top5,layer36_k1_top10,layer36_k1_surprisal,layer36_k2_prob,layer36_k2_top1,layer36_k2_top5,layer36_k2_top10,layer36_k2_surprisal,layer36_k3_prob,layer36_k3_top1,layer36_k3_top5,layer36_k3_top10,layer36_k3_surprisal,layer42_k1_prob,layer42_k1_top1,layer42_k1_top5,layer42_k1_top10,layer42_k1_surprisal,layer42_k2_prob,layer42_k2_top1,layer42_k2_top5,layer42_k2_top10,layer42_k2_surprisal,layer42_k3_prob,layer42_k3_top1,layer42_k3_top5,layer42_k3_top10,layer42_k3_surprisal,layer47_k1_prob,layer47_k1_top1,layer47_k1_top5,layer47_k1_top10,layer47_k1_surprisal,layer47_k2_prob,layer47_k2_top1,layer47_k2_top5,layer47_k2_top10,layer47_k2_surprisal,layer47_k3_prob,layer47_k3_top1,layer47_k3_top5,layer47_k3_top10,layer47_k3_surprisal,baseline_k1_prob,baseline_k1_top1,baseline_k2_prob,baseline_k2_top1,baseline_k3_prob,baseline_k3_top1
laugh all the way to the bank,non-compositional,idiomem,6,3,4.7499339416390285e-05,0,0,0,14.361733024726378,1.7513074226371828e-06,0,0,0,19.12313621417373,0.0020829662680625916,0,0,0,8.907144808362194,0.0031503750942647457,0,1,1,8.310260673694305,0.0009076215792447329,0,0,0,10.105621469195805,0.0014044041745364666,0,0,0,9.47582609496984,0.0024313314352184534,0,0,0,8.684037712005622,0.0013682221760973334,0,0,0,9.513481766186882,0.0009585702791810036,0,0,0,10.026828170181867,0.0035371670965105295,0,0,0,8.143189910799133,9.534342825645581e-05,0,0,0,13.356506973219842,0.0005870778695680201,0,0,0,10.734160505534723,0.0011901770485565066,0,0,0,9.714608082494335,0.0008607010822743177,0,0,0,10.182200096627595,0.001589213963598013,0,0,0,9.29747090985544,0.009677746333181858,0,0,0,6.691113159939701,0.001097403233870864,0,0,0,9.831690552345105,0.006435149349272251,0,0,0,7.279810653239557,0.02695522829890251,0,1,1,5.2132910611628756,0.00033717427868396044,0,0,0,11.534217894961182,0.013681991025805473,0,0,1,6.191578000921939,0.04631383344531059,0,1,1,4.4324130143861,0.00021326358546502888,0,0,0,12.195074731517089,0.010528536513447762,0,0,0,6.5695512768229065,0.048579271882772446,0,0,1,4.363515323081835,2.3992870410438627e-05,0,0,0,15.347034708252677,0.01208591740578413,0,0,0,6.370529201856076,0.41237202286720276,1,3.9019294490572065e-05,0,0.0013541525695472956,0
have a foot in both camps,non-compositional,idiomem,5,3,3.609562426731827e-08,0,0,0,24.723600803716806,0.0006110399262979627,0,0,0,10.676445728490476,2.4528283120162087e-06,0,0,0,18.637122314666883,2.1250141799100675e-05,0,0,0,15.522168006260506,0.00302058644592762,0,1,1,8.370955609120074,0.0006457145209424198,0,0,0,10.596815908517987,1.805218926165253e-05,0,0,0,15.757466665279857,0.004263774026185274,1,1,1,7.8736533052753135,0.0006237768684513867,0,0,0,10.646682325377347,1.0152006325370166e-05,0,0,0,16.58787560125062,0.003228910267353058,0,0,1,8.274736936198133,0.0008635784033685923,0,0,0,10.17738521509434,4.686487227445468e-05,0,0,0,14.38113352363338,0.0066547212190926075,0,1,1,7.2314060549271595,0.001198282465338707,0,0,0,9.70481625691163,0.00014894860214553773,0,0,0,12.712897795318593,0.021528713405132294,0,1,1,5.5375940857595,0.0014952064957469702,0,0,0,9.38543954283557,9.522009349893779e-05,0,0,0,13.358374428924334,0.02782304771244526,0,0,1,5.167575729678733,0.0020935190841555595,0,0,0,8.89985421516706,3.968574674217962e-05,0,0,0,14.621019522398125,0.06208466365933418,0,1,1,4.009619256194876,0.0009833959629759192,0,0,0,9.989939946911337,1.6556041373405606e-06,0,0,0,19.204210810356276,0.07950244843959808,0,1,1,3.6528568979654987,0.0008167108753696084,0,0,0,10.257886940706094,6.966556975385174e-05,0,5.1771054131677374e-05,0,5.265555955702439e-06,0
swim against the tide,non-compositional,idiomem,3,3,4.5691107516177e-05,0,0,0,14.417727061684031,9.230502655555028e-07,0,0,0,20.047087450909174,2.664323619683273e-05,0,0,0,15.19587114572276,0.0016369129298254848,0,0,0,9.254806700204803,1.7102700439863838e-05,0,0,0,15.835416336249024,0.006530731450766325,0,1,1,7.258539700042643,0.0003628190024755895,0,0,0,11.428462361226105,2.979724740725942e-05,0,0,0,15.034461410035052,0.006092975847423077,0,1,1,7.3586372631435655,0.0005705605144612491,0,0,0,10.775332470628491,0.0002413799229543656,0,0,0,12.01640669624334,0.0008134340168908238,0,0,0,10.26368705561253,0.0007415713043883443,0,0,0,10.397126960582773,9.280057565774769e-05,0,0,0,13.395506719773598,0.0016469376860186458,0,0,0,9.245998314766368,0.0022306423634290695,0,0,0,8.808325058335443,0.0014271166874095798,0,0,0,9.452680983860565,0.004212590865790844,0,0,0,7.89107647902943,0.0029441984370350838,0,0,0,8.407909373294828,0.00029284085030667484,0,0,0,11.737595560817919,0.011633363552391529,0,0,1,6.425587906482549,0.014817969873547554,0,0,1,6.076508384100546,2.434382440696936e-05,0,0,0,15.326084641654221,0.01830027997493744,0,0,1,5.771990469387591,0.00815962627530098,0,0,0,6.93728120882772,3.409002147236606e-07,0,0,0,21.4841471560195,0.050772715359926224,0,1,1,4.299802771315535,0.8121041059494019,1,0.0011741752969101071,0,0.00030930779757909477,0
let sleeping dogs lie,non-compositional,idiomem,3,3,6.788974133087322e-06,0,0,0,17.168374980851613,5.377498018788174e-05,0,0,0,14.182705386315208,0.00026126523152925074,0,0,0,11.902197232073988,2.9897057174821384e-05,0,0,0,15.029636990288877,4.644472574000247e-05,0,0,0,14.39412570088106,0.0012778103118762374,0,0,0,9.612110597380882,3.232877133996226e-05,0,0,0,14.916821795782791,8.081889245659113e-05,0,0,0,13.594947893496137,0.0013970693107694387,0,0,0,9.483380687806713,0.00039810422458685935,0,0,0,11.294566198504077,7.104035466909409e-05,0,0,0,13.781001690073316,0.0008684615604579449,0,0,0,10.169250385264302,0.0007087294361554086,0,0,0,10.46247740880606,6.238253990886733e-05,0,0,0,13.968498181113496,0.0009439946734346449,0,0,0,10.048933660461383,0.00032296348945237696,0,0,0,11.596341299965294,6.091493560234085e-05,0,0,0,14.00284447163166,0.0018957210704684258,0,0,0,9.043037577733458,6.69012515572831e-05,0,0,0,13.867607274054436,4.5721895730821416e-05,0,0,0,14.416755252320218,0.008473407477140427,0,0,0,6.882842036262197,1.0008083108914434e-06,0,0,0,19.930402894260077,1.1410566003178246e-06,0,0,0,19.74119821330444,0.09761472046375275,0,1,1,3.3567574647460203,5.277754553389968e-07,0,0,0,20.85357240578702,2.117565372827812e-06,0,0,0,18.849162060640996,0.057491760700941086,0,1,1,4.120500975415388,0.8726028800010681,1,9.247072011930868e-05,0,0.0005913220811635256,0
sail under false colours,non-compositional,idiomem,3,3,7.307606324502558e-07,0,0,0,20.384097749045534,8.924957484168772e-08,0,0,0,23.41757946250898,1.3452883251829917e-07,0,0,0,22.82558125668378,0.0002669550303835422,0,0,0,11.871115644778106,4.299576630728552e-06,0,0,0,17.827373961327826,0.0028518843464553356,0,1,1,8.453868807851718,0.00030326840351335704,0,0,0,11.687117183167093,1.1354864000168163e-05,0,0,0,16.426330047780645,0.005469781346619129,0,0,1,7.514301121928204,0.0001942602393683046,0,0,0,12.32972173511699,1.3309194400790147e-05,0,0,0,16.19721722618919,0.0029970058239996433,0,0,0,8.382262397257968,0.0006293858168646693,0,0,0,10.633767711509805,9.58244563662447e-05,0,0,0,13.349246566122185,0.003914290573447943,0,0,1,7.99703342769783,0.0012243482051417232,0,0,0,9.673770365202124,4.323854955146089e-05,0,0,0,14.497322346137876,0.004440175835043192,0,0,0,7.815167474906108,0.00015517509018536657,0,0,0,12.653815395158045,7.888262189226225e-05,0,0,0,13.62993296977853,0.012410328723490238,0,0,0,6.332314859844874,9.235678589902818e-05,0,0,0,13.402422507563603,7.428719527524663e-06,0,0,0,17.03845501138551,0.0428161658346653,0,1,1,4.545700580856062,1.3096539987600408e-05,0,0,0,16.220454762068258,8.008463225905871e-08,0,0,0,23.573899334077204,0.06102466210722923,0,1,1,4.034463787930103,0.0002295754966326058,0,4.015808372059837e-05,0,0.004818303510546684,0
laugh like a drain,non-compositional,idiomem,3,3,0.0019403928890824318,0,0,0,9.00943548702162,3.0187613901944133e-06,0,0,0,18.337611841882268,2.780233216981287e-06,0,0,0,18.456362662321393,0.0028865481726825237,0,1,1,8.436438982437727,5.81011590838898e-06,0,0,0,17.393001624491273,0.0034324987791478634,0,0,1,8.186525077419393,0.0008364903624169528,0,0,0,10.22336346113085,8.105411325232126e-06,0,0,0,16.912683169292,0.0017182021401822567,0,0,0,9.18488451041887,0.0001481604267610237,0,0,0,12.720552220296506,5.463494744617492e-06,0,0,0,17.48174449769083,0.000316854624543339,0,0,0,11.623891307501816,0.0006421213038265705,0,0,0,10.604866515382781,4.893410277873045e-06,0,0,0,17.640728321697594,0.00022745478781871498,0,0,0,12.102132576532906,0.0008085366571322083,0,0,0,10.272399196000183,1.63519707712112e-05,0,0,0,15.90017595183205,0.0021773511543869972,0,0,0,8.84321018635112,0.003564483253285289,0,0,0,8.132091341782155,1.1500515029183589e-07,0,0,0,23.05179819318004,0.049946628510951996,1,1,1,4.323468893032142,0.004490523599088192,0,0,0,7.798900610349019,5.260508828541788e-07,0,0,0,20.85829431166921,0.089325912296772,0,1,1,3.484777446463114,0.027941938489675522,0,0,1,5.1614240776733835,4.2515716813795734e-07,0,0,0,21.16550040230841,0.07382865250110626,0,1,1,3.7596753626635966,0.5206931829452515,1,4.099290151771129e-07,0,0.0003845134633593261,0
slap on the wrist,non-compositional,idiomem,3,3,0.3424101173877716,1,1,1,1.546202764382181,2.325958980975429e-09,0,0,0,28.67952719933555,1.0178375475788926e-08,0,0,0,26.549917441304768,0.0018831875640898943,0,0,0,9.05260758619363,0.00010825844219652936,0,0,0,13.173232846143279,0.003480705665424466,0,1,1,8.166404462265508,0.0011225903872400522,0,0,0,9.798952674018064,4.818032539333217e-05,0,0,0,14.341196337361852,0.0022058181930333376,0,0,0,8.82447039800213,0.0006507383077405393,0,0,0,10.585634894573973,0.00027997023425996304,0,0,0,11.802438927980099,0.0006863779271952808,0,0,0,10.508709220706647,0.00042458652751520276,0,0,0,11.201653785497335,0.001444285036996007,0,0,0,9.43542879113533,0.005422691348940134,0,0,0,7.526775227903983,0.0034639800433069468,0,0,0,8.173353666232853,0.00022767012706026435,0,0,0,12.10076737384275,0.005746190901845694,0,0,0,7.443178361305905,0.003888318780809641,0,0,0,8.006637782631904,1.0991528142767493e-05,0,0,0,16.47324849754635,0.027836499735713005,0,0,1,5.166878376986304,0.03664391487836838,0,1,1,4.7702825467685175,4.419700417201966e-06,0,0,0,17.787619987323975,0.10367190837860107,0,1,1,3.269903069908886,0.02524944394826889,0,0,1,5.307604573074973,2.046243849918028e-07,0,0,0,22.22051858359328,0.10883240401744843,0,1,1,3.199819922903974,0.8349888920783997,1,0.006733572576195002,0,0.00020493108604568988,0
fight fire with fire,non-compositional,idiomem,3,3,1.2155451645234905e-10,0,0,0,32.93767745005775,4.918157401334611e-07,0,0,0,20.955378756343208,8.456049194194293e-09,0,0,0,26.817369084170384,0.0009479076834395528,0,0,0,10.042965817397596,0.00014699064195156097,0,0,0,12.731988069656692,0.0010423172498121858,0,0,0,9.905989827516409,0.0003469271177891642,0,0,0,11.493079765299091,0.00011793304292950779,0,0,0,13.04974438479742,0.004178797360509634,0,1,1,7.902696483904616,0.0009605679078958929,0,0,0,10.023824769904849,0.00011734958388842642,0,0,0,13.056899653352346,0.0036393762566149235,0,0,1,8.102093072863767,0.0012470256770029664,0,0,0,9.647293113236715,0.0001525971747469157,0,0,0,12.67798412783799,0.004079551436007023,0,1,1,7.937373754187091,0.0023823294322937727,0,0,0,8.71341135950605,0.0018732140306383371,0,0,0,9.06026853548186,0.006425587460398674,0,0,1,7.281955925692522,0.003728506388142705,0,0,0,8.067186471330531,0.0003750207833945751,0,0,0,11.380741828555806,0.030467769131064415,0,0,1,5.036572320908065,0.0031879607122391462,0,0,0,8.293150434696,0.0009077840950340033,0,0,0,10.105363168004843,0.17814326286315918,0,1,1,2.488890171156253,0.01057705469429493,0,0,1,6.562918241859324,5.326462633092888e-05,0,0,0,14.196462734306866,0.05649828538298607,0,1,1,4.145649104671647,0.9162498116493225,1,0.00012763033737428486,0,0.006030630320310593,0
make a meal of,non-compositional,idiomem,3,3,4.9336865259874685e-08,0,0,0,24.272758705757244,0.013798977248370647,0,1,1,6.1792948483787855,2.876060307244188e-06,0,0,0,18.40747464179108,0.00016534187307115644,0,0,0,12.5622602440179,0.0015289010480046272,0,0,0,9.353289247598829,0.002214286243543029,0,0,1,8.818942551500708,0.0005397325148805976,0,0,0,10.855467777945766,0.0007448451360687613,0,0,0,10.390771879679686,0.0018946630880236626,0,0,0,9.04384295576493,0.0003132064884994179,0,0,0,11.640598279216249,0.00047188630560413003,0,0,0,11.04927307525775,0.0013041640631854534,0,0,0,9.582658913363431,0.0006804762524552643,0,0,0,10.521167564716336,0.0009153434075415134,0,0,0,10.093399281605947,0.0019797389395534992,0,0,0,8.980474084378844,6.671906157862395e-05,0,0,0,13.871541477401637,0.009378579445183277,0,0,0,6.736414867528356,0.002733784494921565,0,0,0,8.51488476533264,3.169457340845838e-05,0,0,0,14.945404624194602,0.017171623185276985,0,0,1,5.863829770081387,0.01079159788787365,0,0,1,6.533947692489567,4.534219442575704e-06,0,0,0,17.75071435445751,0.038195449858903885,0,0,1,4.710455406408583,0.031747836619615555,0,0,1,4.977197903543139,2.096780008287169e-06,0,0,0,18.86339306583062,0.026237424463033676,0,0,1,5.252230081738518,0.08695392310619354,0,1,1,3.5236050706020277,0.0007893504807725549,0,3.069623198825866e-05,0,5.813756069983356e-05,0
lay a finger on,non-compositional,idiomem,3,3,2.585067022664589e-07,0,0,0,21.883294978637537,0.0011194928083568811,0,0,0,9.802939024342223,2.876060307244188e-06,0,0,0,18.40747464179108,1.8679496861295775e-05,0,0,0,15.70818487835547,0.0019228331511840224,0,0,0,9.022550702640887,0.0023620156571269035,0,0,1,8.72576575668211,2.13890725717647e-05,0,0,0,15.512766545703052,0.0036097171250730753,0,1,1,8.113898499694871,0.0014976055826991796,0,0,0,9.383126566611699,7.184939022408798e-05,0,0,0,13.764664561657016,0.0038770237006247044,0,1,1,8.010834730210286,0.0009829620830714703,0,0,0,9.990576612647677,0.0006567503442056477,0,0,0,10.57236732806774,0.005970090162009001,0,0,1,7.38803156501438,0.0007335504051297903,0,0,0,10.412816277001411,0.00018353360064793378,0,0,0,12.411668169066694,0.007436281535774469,0,0,0,7.071202893294309,0.0009895224357023835,0,0,0,9.980979961301804,0.0001364308554911986,0,0,0,12.839542415319723,0.042464837431907654,0,1,1,4.5575874628672395,0.005610182881355286,0,0,0,7.477736483930707,1.4440902305068448e-05,0,0,0,16.07947958606364,0.007646287325769663,0,0,0,7.031024871087144,0.04283655434846878,0,0,1,4.5450137513368585,3.74895364529948e-07,0,0,0,21.34700867697177,0.016304854303598404,0,0,0,5.9385546402194835,0.06754934787750244,0,1,1,3.8879143479578073,0.01846606656908989,0,9.997699089581147e-05,0,0.00010335226397728547,0
go round in circles,non-compositional,idiomem,3,3,4.8392404750075e-08,0,0,0,24.300644126666448,5.961331428494532e-09,0,0,0,27.32171826981466,0.0001189424583571963,0,0,0,13.037448580132788,0.0021261447109282017,0,1,1,8.877544490881744,3.058600123040378e-05,0,0,0,14.996768971076667,0.00259200856089592,0,0,1,8.591713801492908,0.001228912966325879,0,0,0,9.668401539412239,2.023176239163149e-05,0,0,0,15.593018475701228,0.00932023674249649,0,1,1,6.745417683549934,0.001131535624153912,0,0,0,9.787502278951541,4.0869803342502564e-05,0,0,0,14.578605173027809,0.003477921476587653,0,0,0,8.167558924362739,0.002024834044277668,0,0,0,8.947980615335906,6.720158125972375e-05,0,0,0,13.86114529427917,0.003969823941588402,0,0,1,7.976709258208098,0.009714561514556408,0,1,1,6.68563540620109,0.00028260573162697256,0,0,0,11.788921653771597,0.01277038361877203,0,1,1,6.291054325925376,0.006873257923871279,0,0,1,7.184790186129396,2.499107358744368e-05,0,0,0,15.288227595180587,0.12082264572381973,1,1,1,3.0490372113210706,0.006991446949541569,0,0,1,7.160193218060236,7.795761121087708e-06,0,0,0,16.9688786853346,0.06080200895667076,0,1,1,4.039737197290991,0.020764315500855446,0,1,1,5.589749875912238,2.837628471752396e-06,0,0,0,18.426882858378132,0.06918860226869583,0,1,1,3.8533217935999375,0.009575428441166878,0,5.075272565591149e-05,0,0.17926904559135437,0
jobs for the boys,non-compositional,idiomem,3,3,0.7766363620758057,1,1,1,0.36468883914966466,5.646173661943976e-08,0,0,0,24.078151255998094,4.200496277917409e-06,0,0,0,17.861008780624868,0.0017912997864186764,0,0,0,9.124777482130751,2.4514625692972913e-05,0,0,0,15.315997740755876,0.0033828646410256624,0,1,1,8.20753883310745,0.0006684025283902884,0,0,0,10.546995188805598,4.408242602949031e-05,0,0,0,14.469436851153807,0.009592014364898205,0,1,1,6.703950465343657,0.0016276347450911999,0,0,0,9.263007301622626,0.00015927074127830565,0,0,0,12.616231117643308,0.010027674958109856,0,1,1,6.639869051944869,0.0010904684895649552,0,0,0,9.840836202537783,0.00039018283132463694,0,0,0,11.323562081120036,0.015150392428040504,0,1,1,6.044501026660289,0.0012895240215584636,0,0,0,9.598945636420202,0.0003518511075526476,0,0,0,11.472747325228653,0.03202127665281296,0,1,1,4.96482536212149,0.002924245083704591,0,0,0,8.41772005468917,7.206583541119471e-05,0,0,0,13.760324998110118,0.07411891967058182,0,1,1,3.7540143364350826,0.009421455673873425,0,0,0,6.729834302188021,2.0809924535569735e-05,0,0,0,15.552368741096227,0.10901074856519699,0,1,1,3.1974577017458627,0.01688181608915329,0,0,1,5.888386077087362,1.1262420230195858e-05,0,0,0,16.438123586725048,0.12340517342090607,0,1,1,3.0185252181290707,0.15699228644371033,1,0.0005853179027326405,0,0.00023101152328308672,0
live and let live,non-compositional,idiomem,3,3,6.791702276132128e-07,0,0,0,20.489723446510517,1.1846179404528812e-05,0,0,0,16.365218634122876,2.1167038539715577e-06,0,0,0,18.849749131954667,0.00019972212612628937,0,0,0,12.289718209589719,0.00021523005852941424,0,0,0,12.18183280415011,0.0018261091317981482,0,0,0,9.097011298529809,0.0002644303604029119,0,0,0,11.884824551084542,0.00024186639348044991,0,0,0,12.013502053916117,0.0019967742264270782,0,0,0,8.968113066966783,0.0002700863406062126,0,0,0,11.854291700968716,0.0001986927818506956,0,0,0,12.297172916510718,0.0017869159346446395,0,0,0,9.128312520189827,0.00016202036931645125,0,0,0,12.591537178387117,0.00017997341637965292,0,0,0,12.439928555714324,0.0008092063362710178,0,0,0,10.271204762976307,7.658726099180058e-05,0,0,0,13.672536030489564,0.002957432297989726,0,0,0,8.40143914212321,0.0021890033967792988,0,0,0,8.835510091443892,3.6403460399014875e-05,0,0,0,14.745564879419035,0.0013653214555233717,0,0,0,9.51654362092331,0.011367479339241982,0,0,1,6.4589438078343635,3.756479418370873e-05,0,0,0,14.700259276629282,0.0009912623791024089,0,0,0,9.978445401927647,0.04398392140865326,0,1,1,4.506879955645149,6.8083945734542795e-06,0,0,0,17.164253919980922,0.00025885686045512557,0,0,0,11.915557825254686,0.14386631548404694,0,1,1,2.79719925244646,0.5723643898963928,1,0.0004960863152518868,0,0.00030682608485221863,0
make a monkey of someone,non-compositional,idiomem,4,3,2.9231125964201965e-08,0,0,0,25.027919357198034,0.013798977248370647,0,1,1,6.1792948483787855,1.1678956980176736e-05,0,0,0,16.385729038122804,9.978152775147464e-06,0,0,0,16.612795810755518,0.0015289010480046272,0,0,0,9.353289247598829,0.00015238585183396935,0,0,0,12.679983416590174,6.8743179326702375e-06,0,0,0,17.15035199237688,0.0007448451360687613,0,0,0,10.390771879679686,0.00014610073412768543,0,0,0,12.740748952128708,3.0288736070360756e-06,0,0,0,18.332787192678776,0.00047188630560413003,0,0,0,11.04927307525775,0.00022170439478941262,0,0,0,12.139075010886632,5.956670520390617e-06,0,0,0,17.357062407413153,0.0009153434075415134,0,0,0,10.093399281605947,7.686126627959311e-05,0,0,0,13.667383729622868,4.786727913597133e-06,0,0,0,17.672528766370775,0.009378579445183277,0,0,0,6.736414867528356,6.325030699372292e-05,0,0,0,13.948567992301852,8.384681109419034e-07,0,0,0,20.185740748711513,0.017171623185276985,0,0,1,5.863829770081387,4.4967153371544555e-05,0,0,0,14.440768916797316,3.0023471708773286e-07,0,0,0,21.667405854227006,0.038195449858903885,0,0,1,4.710455406408583,2.4212497010012157e-05,0,0,0,15.333888603765883,9.922369059722769e-08,0,0,0,23.264740140234593,0.026237424463033676,0,0,1,5.252230081738518,1.7865995687316172e-05,0,0,0,15.772424155636795,3.585250669857487e-05,0,3.069623198825866e-05,0,1.0432116823722026e-06,0
everything in the garden is rosy,non-compositional,idiomem,6,3,1.430384781997418e-05,0,0,0,16.093237181693915,2.2178460312716197e-06,0,0,0,18.782409356047783,6.518056034110487e-05,0,0,0,13.905198719815713,0.0017632130766287446,0,0,0,9.147577456050154,6.8983732489869e-05,0,0,0,13.823384283896335,0.0006922827451489866,0,0,0,10.49635098950289,0.001140260836109519,0,0,0,9.776420404203597,4.608301605912857e-05,0,0,0,14.405405332501347,0.0013758694985881448,0,0,0,9.505440647956615,0.0008005554554983974,0,0,0,10.286711036019126,4.428574538906105e-05,0,0,0,14.462798072854643,0.003321551252156496,0,0,0,8.233927109019646,0.0006974353455007076,0,0,0,10.485652898878438,0.00011353039008099586,0,0,0,13.104633846345683,0.003225926076993346,0,0,0,8.27607090555385,0.002194299828261137,0,0,0,8.832023616171824,5.1117520342813805e-05,0,0,0,14.255822620074673,0.0037509032990783453,0,0,0,8.058546214874765,0.007220951374620199,0,0,1,7.11359535710297,1.575454734847881e-05,0,0,0,15.953872170255028,0.005823596380650997,0,0,0,7.423873915356872,0.044373538345098495,0,1,1,4.494156591554729,2.923780130004161e-06,0,0,0,18.383733745475464,0.009424898773431778,0,0,0,6.729307161225319,0.05072925612330437,0,1,1,4.301038184343879,3.477274503893568e-06,0,0,0,18.133611608162006,0.008777235634624958,0,0,0,6.832017646060671,0.40718021988868713,1,2.8487888812378515e-06,0,0.00011279871250735596,0
you pays your money and you takes your choice,non-compositional,idiomem,8,3,0.0005380953080020845,0,0,0,10.859850652484763,1.406407136528287e-05,0,0,0,16.11762617816037,0.0001157711012638174,0,0,0,13.076437206244094,0.000717418733984232,0,0,0,10.444896960608542,0.00024432301870547235,0,0,0,11.998922587136239,0.0017117244424298406,0,0,0,9.190333812792861,0.0005284128710627556,0,0,0,10.886046771419942,0.0007501025102101266,0,0,0,10.38062460945317,0.0030906901229172945,0,0,1,8.337855269916323,0.0006446335464715958,0,0,0,10.59923311192627,0.0008993542869575322,0,0,0,10.118822824045656,0.005236062686890364,0,0,1,7.577301915124448,0.0009070723317563534,0,0,0,10.106494780829351,0.0016306050820276141,0,0,0,9.260376868147832,0.005387743003666401,0,0,1,7.5361032490398046,0.001048740465193987,0,0,0,9.897126590449796,0.001124719507060945,0,0,0,9.796219030977667,0.009596304967999458,0,1,1,6.703305277840533,0.0007149903103709221,0,0,0,10.449788689091347,0.0006351221818476915,0,0,0,10.620678222011806,0.01823594979941845,0,0,1,5.777070846956982,0.00035187057801522315,0,0,0,11.472667492702854,0.00010108055721502751,0,0,0,13.272206857155101,0.052644409239292145,0,1,1,4.247575862531692,0.00038449495332315564,0,0,0,11.344747717288065,1.3331878108147066e-05,0,0,0,16.19476044221322,0.046441853046417236,0,0,1,4.428430652378705,0.19295881688594818,0,0.00665447348728776,0,0.00483062956482172,0
one in the eye for,non-compositional,idiomem,4,3,1.430384781997418e-05,0,0,0,16.093237181693915,4.196419922664063e-06,0,0,0,17.862409518188613,3.099567948083859e-06,0,0,0,18.299501438533483,0.0011308849789202213,0,0,0,9.788332082814383,7.062855002004653e-05,0,0,0,13.789388995666226,0.0014459508238360286,0,0,0,9.433765796974926,0.00047994928900152445,0,0,0,11.024830399488403,9.146569937001914e-05,0,0,0,13.41640965591865,0.0010008186800405383,0,0,0,9.96460366223762,0.001974670449271798,0,0,0,8.984172381180974,2.578471503511537e-05,0,0,0,15.243124373041534,0.0014626079937443137,0,0,0,9.417241132590117,0.0009568992536514997,0,0,0,10.029345339799937,0.0001573404879309237,0,0,0,12.63382241686285,0.0015476327389478683,0,0,0,9.33572113137174,0.0028039412572979927,0,0,0,8.47832815952632,6.432695226976648e-05,0,0,0,13.924217137212747,0.00468028150498867,0,0,0,7.739188978435188,0.012781193479895592,0,0,0,6.28983363149185,8.152216469170526e-05,0,0,0,13.582448113947255,0.007180817890912294,0,0,0,7.121636109142754,0.017064720392227173,0,0,1,5.872839413899448,8.873149681676296e-07,0,0,0,20.104050358608834,0.013835636898875237,0,0,0,6.1754671324044,0.01362207904458046,0,0,1,6.197909280961939,4.5620954551850446e-06,0,0,0,17.74187193607146,0.015496630221605301,0,0,0,6.011901657573255,0.006513951811939478,0,8.837581617626711e-07,0,5.4516229283763096e-05,0
